sitetype,lat,lon,zip,plus4
Educational,47.6550172,-122.31895689,98105,6404
Educational,47.6552832,-122.32030348,98195,0004
Educational,47.65745688,-122.33802153,98103,8212
Educational,47.7727243,-122.26914607,98028,3114
Educational,47.773085,-122.30069205,98155,1417
Educational,47.76260919,-122.28814615,98155,4229
Educational,47.53074123,-122.28490388,98118,4052
Educational,47.52906241,-122.27712374,98118,4639
Educational,47.52890613,-122.27592214,98118,4639
Educational,47.68604125,-122.19595011,98033,5698
Educational,47.57323653,-122.30899713,98144,6332
Educational,47.68687734,-122.16922805,98033,5299
Educational,47.68152342,-122.20592212,98033,5550
Educational,47.55812754,-122.31889687,98108,1834
Educational,47.58970118,-122.19740636,98004,7206
Educational,47.71592708,-122.23044227,98034,2699
Educational,47.54174511,-122.27690972,98118,3603
Educational,47.49803836,-122.22931359,98178,3897
Educational,47.48911505,-122.34816036,98146,3198
Educational,47.48958748,-122.34845079,98146,3198
Educational,47.67769909,-122.39635868,98117,6215
Educational,47.73672631,-122.24845286,98028,4909
Educational,47.59700815,-122.30171937,98144,3002
Educational,47.59795753,-122.30414794,98144,2226
Educational,47.60104563,-122.30154348,98144,2302
Educational,47.54714863,-122.0028239,98029,
Educational,47.54680609,-122.00474689,98029,7475
Educational,47.6917012,-122.1197876,98052,3010
Educational,47.6918793,-122.11294807,98052,3101
Educational,47.69492361,-122.10641471,98052,2808
Educational,47.61692657,-122.2339293,98039,4710
Educational,47.51680045,-121.85992971,98065,
Educational,47.52933754,-122.36511753,98126,
Educational,47.52792968,-122.36949616,98126,3799
Educational,47.43651674,-122.11407109,98058,9512
Educational,47.35591951,-122.11182307,98042,9132
Educational,47.35385903,-122.11393151,98042,9122
Educational,47.27099247,-122.24899445,98047,1100
Educational,47.6491697,-122.36459947,98119,1811
Educational,47.65021914,-122.36445282,98119,1564
Educational,47.47735487,-122.29921099,98168,3840
Educational,47.46891498,-122.2591302,98168,4612
Educational,47.69935496,-122.12465011,98052,2676
Educational,47.69651565,-122.37783635,98117,2398
Educational,47.69487288,-122.38709654,98117,2801
Educational,47.61226345,-122.13873179,98007,5041
Educational,47.61276641,-122.12829863,98008,4317
Educational,47.52511169,-121.88150349,98065,5130
Educational,47.52407267,-122.26585682,98118,4743
Educational,47.52190617,-122.38787193,98136,2551
Educational,47.44042971,-122.1221836,98058,9199
Educational,47.2642571,-122.138094,98092,5020
Educational,47.69493931,-122.33728722,98103,4019
Educational,47.62576778,-122.21104317,98004,3400
Educational,47.5058571,-122.35197412,98146,2135
Educational,47.50617204,-122.35066915,98146,2124
Educational,47.42013449,-122.29309529,98198,5720
Educational,47.53961018,-122.35865599,98106,1699
Educational,47.54862132,-122.36213889,98106,1446
Educational,47.60737365,-122.0258729,98074,7207
Educational,47.61340294,-122.03080112,98074,7209
Educational,47.60846046,-122.15230299,98005,3721
Educational,47.51800906,-121.90141667,98065,9798
Educational,47.52236345,-122.02871338,98027,4319
Educational,47.5265817,-122.03507938,98027,3806
Educational,47.52593037,-122.16006397,98059,3400
Educational,47.43802442,-122.15710874,98058,6816
Educational,47.44442217,-122.27530779,98188,4117
Educational,47.43915936,-122.28248334,98188,4525
Educational,47.43584223,-122.2777457,98188,5097
Educational,47.43723607,-122.28765526,98188,4967
Educational,47.35674025,-122.03310391,98038,5004
Educational,47.35514445,-122.02194835,98038,8103
Educational,47.35161167,-122.02557742,98038,8282
Educational,47.35378536,-122.15193712,98042,9054
Educational,47.34423291,-122.27896994,98001,2899
Educational,47.60210505,-122.29181182,98122,6399
Educational,47.53640659,-122.28295986,98118,3757
Educational,47.563794,-122.36300643,98106,1326
Educational,47.64812669,-122.36482356,98119,1983
Educational,47.50200257,-122.31577983,98168,2175
Educational,47.50100756,-122.32106447,98168,2113
Educational,47.49917217,-122.26305674,98178,2859
Educational,47.51743199,-122.19749212,98056,2228
Educational,47.31661307,-122.22121109,98002,4128
Educational,47.54632374,-122.28197832,98118,3172
Educational,47.70055638,-121.90961708,98014,9792
Educational,47.70307837,-122.16522007,98034,8506
Educational,47.60707724,-122.03666064,98074,7207
Educational,47.60403192,-122.17058212,98005,3617
Educational,47.60944383,-122.17598389,98005,3524
Educational,47.61085315,-122.1763124,98005,3534
Educational,47.61740593,-122.30287446,98122,2921
Educational,47.43103871,-122.17249496,98058,7699
Educational,47.35204318,-122.18497638,98030,8778
Educational,47.27109758,-122.29444528,98003,7669
Educational,47.59795341,-122.31190179,98144,2163
Educational,47.60114609,-122.31560587,98122,5430
Educational,47.70140031,-122.19193765,98033,4520
Educational,47.61187997,-122.31633448,98122,4462
Educational,47.61277908,-122.31609541,98122,3939
Educational,47.61271288,-122.31634943,98122,3925
Educational,47.51828231,-121.81433502,98065,9641
Educational,47.52330428,-121.81022859,98065,9565
Educational,47.52278126,-121.81688583,98065,9564
Educational,47.43482048,-122.18727279,98058,7149
Educational,47.4415139,-122.32626004,98148,1950
Educational,47.44107485,-122.32292673,98148,1999
Educational,47.43702752,-122.32699583,98148,1934
Educational,47.43697281,-122.32802554,98148,1934
Educational,47.43799868,-122.32502139,98148,1911
Educational,47.43524787,-122.32607969,98148,1915
Educational,47.25840579,-122.19007103,98092,
Educational,47.26582226,-122.32535252,98003,7432
Educational,47.70222959,-122.09817279,98052,2816
Educational,47.69510383,-122.34048512,98103,4099
Educational,47.52469722,-121.8257286,98065,5152
Educational,47.5189884,-122.33440238,98108,4932
Educational,47.34462917,-122.08657091,98042,5409
Educational,47.26397279,-122.2274736,98092,8601
Educational,47.75502035,-122.33604938,98133,5598
Educational,47.67670927,-122.37544135,98117,5237
Educational,47.71797039,-122.20953503,98034,5910
Educational,47.62977927,-122.21275265,98004,2500
Educational,47.54131671,-122.22267279,98040,5241
Educational,47.45847475,-122.21099148,98055,4222
Educational,47.45743047,-122.34033937,98166,3093
Educational,47.44762377,-122.46228987,98070,4646
Educational,47.36475825,-122.08566425,98042,8458
Educational,47.36037479,-122.09447233,98042,8495
Educational,47.36871618,-122.21185559,98030,6199
Educational,47.27847392,-122.21607608,98002,8710
Educational,47.27452752,-122.22013864,98002,8011
Educational,47.27749669,-122.33593949,98003,8699
Educational,47.71039403,-122.18680965,98034,6909
Educational,47.71549791,-122.19862355,98034,2872
Educational,47.71178451,-122.32427614,98125,6170
Educational,47.45640686,-122.19744046,98055,5102
Educational,47.46144008,-122.45934677,98070,4106
Educational,47.35917797,-122.07924003,98042,8553
Educational,47.36784693,-122.18729996,98030,8479
Educational,47.27393445,-122.32903249,98003,7423
Educational,47.27747117,-122.3143734,98003,7414
Educational,47.28164644,-122.32590974,98003,8651
Educational,47.68728316,-122.36004522,98117,3052
Educational,47.51387113,-122.34334434,98146,3816
Educational,47.51330991,-122.34411714,98146,3858
Educational,47.51255619,-122.3425625,98146,3858
Educational,47.72794028,-122.32696121,98125,3032
Educational,47.73138704,-122.32792722,98125,3099
Educational,47.7046221,-122.16687907,98034,8506
Educational,47.70746713,-122.29405107,98125,7937
Educational,47.62559805,-122.05307071,98074,4297
Educational,47.62212835,-122.30548086,98112,5364
Educational,47.53663152,-122.0453724,98027,2834
Educational,47.54087844,-122.18442855,98056,1133
Educational,47.53850583,-122.18447709,98056,1199
Educational,47.45480348,-122.16616101,98058,5599
Educational,47.45863105,-122.18516855,98058,5245
Educational,47.37046399,-122.180146,98030,
Educational,47.35889761,-122.18102245,98030,8638
Educational,47.3632288,-122.31225427,98198,9325
Educational,47.28043162,-122.29339092,98001,9327
Educational,47.67017874,-122.36223932,98107,2718
Educational,47.70707679,-122.28460935,98125,7999
Educational,47.62871936,-122.02089584,98074,3567
Educational,47.61867167,-122.01726125,98074,3607
Educational,47.62081442,-122.02729416,98074,4441
Educational,47.61957043,-122.01539596,98074,3486
Educational,47.61826346,-122.15035094,98007,4100
Educational,47.45329099,-122.28520725,98188,3149
Educational,47.37183667,-122.15578464,98042,3601
Educational,47.36280567,-122.28182339,98032,7017
Educational,47.3603125,-122.28282664,98032,7139
Educational,47.2806591,-122.15716952,98092,7341
Educational,47.28261027,-122.1594069,98092,7398
Educational,47.277941,-122.2883977,98001,9339
Educational,47.68308042,-122.35459658,98103,4611
Educational,47.70105049,-122.36560595,98117,2205
Educational,47.57647887,-122.20711727,98040,3849
Educational,47.77463769,-122.29958079,98155,1418
Educational,47.61717877,-122.12664582,98008,3908
Educational,47.62586767,-122.14078282,98007,
Educational,47.62936619,-122.12411561,98008,2413
Educational,47.53249309,-121.87581527,98065,9375
Educational,47.45337256,-122.14155086,98058,8299
Educational,47.37281604,-122.00024961,98051,9732
Educational,47.18707686,-122.007959,98022,
Educational,47.18553389,-122.01475239,98022,
Educational,47.19120576,-122.00651026,98022,
Educational,47.70172829,-122.29737338,98125,7712
Educational,47.70846879,-122.11179844,98052,2464
Educational,47.71173484,-122.3690041,98177,4755
Educational,47.62474411,-122.10197147,98008,3242
Educational,47.63059188,-122.12081877,98008,2427
Educational,47.6219572,-122.11693285,98008,3045
Educational,47.53768817,-122.22832175,98040,5322
Educational,47.53246289,-122.2286382,98040,5901
Educational,47.54176364,-122.3734906,98126,4208
Educational,47.45813598,-122.35595581,98166,2859
Educational,47.3700266,-122.11930549,98042,8248
Educational,47.50964902,-122.37851299,98146,1151
Educational,47.72472171,-122.23092197,98034,5106
Educational,47.72004295,-122.23125173,98034,2598
Educational,47.730202,-122.25136203,98028,4966
Educational,47.6373566,-122.10152228,98052,5810
Educational,47.63949356,-122.11792721,98008,2006
Educational,47.63605019,-122.23519815,98039,1536
Educational,47.64627683,-122.35861763,98119,2329
Educational,47.54690314,-122.11495986,98006,5679
Educational,47.46919988,-121.73325826,98045,9757
Educational,47.47143619,-122.11491824,98059,7952
Educational,47.37828224,-122.12023776,98042,5297
Educational,47.37585391,-122.1035806,98042,4884
Educational,47.2043658,-121.99214896,98022,3008
Educational,47.20664337,-121.99378166,98022,3120
Educational,47.55700542,-122.12642613,98006,3636
Educational,47.46698336,-122.12789876,98058,8141
Educational,47.37281105,-122.14142646,98042,4114
Educational,47.29987201,-122.37816941,98023,2999
Educational,47.20903582,-121.99520921,98022,3121
Educational,47.21057124,-121.99657501,98022,2798
Educational,47.64967566,-122.34105801,98103,8916
Educational,47.60957635,-122.30853237,98122,4747
Educational,47.61201862,-122.31573103,98122,4434
Educational,47.61065533,-122.31711033,98122,4411
Educational,47.60957489,-122.31739482,98122,4410
Educational,47.60830469,-122.31822041,98122,5375
Educational,47.60881858,-122.318952,98122,
Educational,47.60950633,-122.31873166,98122,
Educational,47.61073719,-122.3186336,98122,
Educational,47.7268681,-122.16337766,98034,1599
Educational,47.76410392,-122.32888537,98155,2148
Educational,47.55899199,-122.15536994,98006,3015
Educational,47.38054963,-122.28215241,98032,4197
Educational,47.63888157,-122.32038449,98102,4107
Educational,47.63898128,-122.32038634,98102,4107
Educational,47.63931763,-122.32034704,98102,4177
Educational,47.5995996,-122.15182872,98007,5521
Educational,47.57016741,-122.13787036,98006,1739
Educational,47.60678804,-122.31860612,98122,5336
Educational,47.60668671,-122.31922356,98122,
Educational,47.30645341,-122.2110675,98002,5787
Educational,47.48549562,-122.23642082,98178,4804
Educational,47.55104958,-122.35191681,98106,1499
Educational,47.55187247,-122.35233837,98106,1499
Educational,47.71951444,-122.04178858,98077,7270
Educational,47.72730585,-122.1649414,98034,1598
Educational,47.72485241,-122.1833679,98034,2113
Educational,47.72405811,-122.30685635,98125,4122
Educational,47.64242687,-121.91432359,98014,7537
Educational,47.64387849,-121.91076336,98014,7400
Educational,47.64036853,-122.17370043,98005,1610
Educational,47.63442426,-122.30792471,98112,3499
Educational,47.55256441,-122.17229526,98006,2920
Educational,47.55075316,-122.18329901,98006,3702
Educational,47.52567158,-122.27091134,98118,4630
Educational,47.52510159,-122.27469365,98118,4632
Educational,47.46520121,-122.17855044,98058,3817
Educational,47.38424418,-122.0450423,98038,6827
Educational,47.38590135,-122.16588958,98042,5113
Educational,47.37866092,-122.17178394,98030,5002
Educational,47.37286692,-122.29762588,98032,5520
Educational,47.38103186,-122.30578099,98198,3901
Educational,47.2896205,-122.18106181,98092,7221
Educational,47.56627976,-122.39654285,98116,4049
Educational,47.71345701,-122.31461434,98125,6310
Educational,47.7223299,-122.20666386,98034,5200
Educational,47.7246723,-122.19656924,98034,2098
Educational,47.72219875,-122.20622428,98034,5225
Educational,47.7297817,-122.19755549999999,98034,4417
Educational,47.72798719,-122.32767646,98125,3021
Educational,47.6321507,-122.19138322,98004,2000
Educational,47.64255082,-122.19672412,98004,7603
Educational,47.63275115,-122.32057605,98102,4256
Educational,47.64132343,-122.31643527,98102,4098
Educational,47.46219655,-122.06630862,98059,9018
Educational,47.4617566,-122.32383422,98148,1335
Educational,47.46248162,-122.32409534,98148,1335
Educational,47.46649167,-122.33015329,98148,1087
Educational,47.46249531,-122.45881779,98070,4110
Educational,47.37544874,-122.20062693,98030,2839
Educational,47.38008177,-122.18989,98030,4922
Educational,47.37340506,-122.20762184,98030,6408
Educational,47.28676426,-122.19818191,98002,6376
Educational,47.29356203,-122.33338853,98003,6501
Educational,47.39973303,-122.32405078,98198,6834
Educational,47.69708175,-122.32694455,98115,2752
Educational,47.62354122,-122.34006504,98109,4725
Educational,47.62412283,-122.34033762,98109,4725
Educational,47.62335532,-122.34319242,98109,4629
Educational,47.62220651,-122.34802426,98109,4603
Educational,47.62001389,-122.35376101,98109,4922
Educational,47.60944533,-122.31968381,98122,
Educational,47.61059072,-122.31981856,98122,
Educational,47.64932336,-122.35790024,98119,1908
Educational,47.64936281,-122.35835896,98119,1908
Educational,47.64935024,-122.35847865,98119,1908
Educational,47.64935087,-122.3585975,98119,1908
Educational,47.64973173,-122.35957319,98119,1909
Educational,47.65015896,-122.35891796,98119,1508
Educational,47.65024179,-122.35944832,98119,1502
Educational,47.64265225,-122.32370005,98102,3210
Educational,47.53283943,-122.37492529,98126,3503
Educational,47.65475851,-122.34904705,98103,7896
Educational,47.7218863,-122.08682437,98072,6500
Educational,47.72623365,-122.33790379,98133,7709
Educational,47.72468156,-122.35433626,98133,7309
Educational,47.55328002,-122.08067445,98027,8626
Educational,47.55375351,-122.22270395,98040,4647
Educational,47.38603635,-122.20825134,98031,4898
Educational,47.29233952,-122.21662036,98002,6914
Educational,47.28835968,-122.21426277,98002,7699
Educational,47.29800538,-122.22471261,98002,6013
Educational,47.29402029,-122.22303942,98002,6895
Educational,47.29757613,-122.35499265,98023,8007
Educational,47.67446773,-122.29294774,98115,7233
Educational,47.4987352,-122.36796721,98146,3499
Educational,47.73563479,-121.95247638,98019,8519
Educational,47.7447231,-122.07947243,98072,6105
Educational,47.74064407,-122.22278781,98028,4430
Educational,47.73840478,-122.3348002,98133,6399
Educational,47.74078116,-122.33652531,98133,6013
Educational,47.57264805,-122.22375561,98040,4121
Educational,47.57372582,-122.22323626,98040,4198
Educational,47.57161841,-122.21722975,98040,4107
Educational,47.47362694,-121.7147441,98045,9745
Educational,47.48565854,-122.34065327,98146,3236
Educational,47.38739705,-122.09838083,98042,4818
Educational,47.38825787,-122.10107669,98042,
Educational,47.31005357,-122.21938528,98002,5018
Educational,47.30818646,-122.22224484,98002,5501
Educational,47.31017764,-122.35221353,98023,4930
Educational,47.63628974,-122.35922134,98119,2601
Educational,47.63682841,-122.35892364,98119,2601
Educational,47.3110442,-122.22474526,98002,5025
Educational,47.63110686,-122.35813601,98119,3321
Educational,47.61713193,-122.31306897,98122,2614
Educational,47.74551985,-122.18915897,98011,1534
Educational,47.65750209,-122.19578264,98033,7523
Educational,47.65654544,-122.19549463,98033,7599
Educational,47.65529819,-122.19555264,98033,7508
Educational,47.6566134,-122.19382937,98033,
Educational,47.47807342,-122.33197902,98168,3427
Educational,47.38741865,-122.20634389,98031,4839
Educational,47.39529574,-122.19353931,98031,3400
Educational,47.38889567,-122.31357866,98198,5266
Educational,47.30851501,-122.07411441,98092,2299
Educational,47.55478062,-122.27595439,98118,2399
Educational,47.5581809,-122.28711351,98118,1734
Educational,47.63697776,-122.348715,98109,2103
Educational,47.74088796,-122.04278509,98077,4910
Educational,47.7445322,-122.18309642,98011,4151
Educational,47.7449983,-122.18362341,98011,4151
Educational,47.74432611,-122.18216187,98011,4151
Educational,47.74315314,-122.17980829,98011,4198
Educational,47.74431338,-122.18277475,98011,4151
Educational,47.74484481,-122.18393206,98011,4151
Educational,47.74195321,-122.17603276,98011,4167
Educational,47.73642722,-122.30297885,98155,7324
Educational,47.74454693,-122.30584148,98155,5803
Educational,47.7457257,-122.30301895,98155,6426
Educational,47.65178052,-121.90875556,98014,6332
Educational,47.6467237,-122.03755884,98053,8399
Educational,47.65362957,-122.04957413,98053,2432
Educational,47.64868369,-122.03775757,98053,8304
Educational,47.64816481,-122.30745121,98195,
Educational,47.57132397,-122.03829157,98029,9207
Educational,47.56868351,-122.16642122,98006,2078
Educational,47.56772315,-122.17178888,98006,1999
Educational,47.56413459,-122.31208121,98108,1565
Educational,47.56106313,-122.29249216,98108,2145
Educational,47.57404711,-122.30301255,98144,6432
Educational,47.48148663,-122.2923149,98168,3923
Educational,47.39828219,-122.05154688,98038,6416
Educational,47.39890352,-122.04712976,98038,6416
Educational,47.39236614,-122.18003758,98031,3612
Educational,47.39838475,-122.30401248,98198,7195
Educational,47.39990999,-122.30340791,98198,7199
Educational,47.38974149,-122.29981834,98198,2709
Educational,47.38819289,-122.302935,98198,2709
Educational,47.39988425,-122.30771499,98198,7699
Educational,47.31389029,-122.17938188,98092,3699
Educational,47.31357671,-122.17571593,98092,3699
Educational,47.61212643,-122.20642403,98004,5624
Educational,47.56952934,-121.9048061,98024,8741
Educational,47.5629236,-122.15178422,98006,2399
Educational,47.57354359,-122.15833347,98006,1495
Educational,47.57324322,-122.29057792,98144,6917
Educational,47.48021328,-121.76695075,98045,9559
Educational,47.4746609,-122.27999645,98168,4130
Educational,47.47450903,-122.28156584,98168,4185
Educational,47.4001363,-122.2876992,98198,5140
Educational,47.68698496,-122.300389,98115,4627
Educational,47.58400997,-122.30494149,98144,5192
Educational,47.58507095,-122.31494423,98144,4205
Educational,47.72605966,-122.28746551,98125,3831
Educational,47.48442136,-122.32516595,98168,2764
Educational,47.47112636,-122.35391278,98166,1730
Educational,47.73706084,-122.25168934,98028,4343
Educational,47.56384248,-122.00223538,98029,7706
Educational,47.55949111,-122.01064879,98029,6451
Educational,47.39159618,-122.25630193,98032,2690
Educational,47.30921057,-122.39390291,98023,1938
Educational,47.62644575,-122.30429252,98112,4058
Educational,47.63157403,-122.30760815,98112,
Educational,47.62524111,-122.31644406,98102,5116
Educational,47.74719711,-121.98212223,98019,8618
Educational,47.74187431,-122.36530433,98177,8001
Educational,47.74569498,-122.35943509,98133,5698
Educational,47.74860161,-122.35931758,98133,5696
Educational,47.57042201,-121.9882629,98029,5765
Educational,47.56985505,-122.10186255,98008,5936
Educational,47.56193688,-122.11740516,98006,5837
Educational,47.56268169,-122.35791884,98106,1280
Educational,47.48007428,-122.11775111,98059,6910
Educational,47.48352331,-122.11542799,98059,7020
Educational,47.38765843,-122.11796797,98042,5276
Educational,47.6615338,-122.30421217,98105,5701
Educational,47.66143381,-122.30516494,98105,3338
Educational,47.3093643,-122.36685641,98023,2594
Educational,47.2231083,-121.98750586,98022,8367
Educational,47.69005636,-122.20102767,98033,4996
Educational,47.69400611,-122.07007354,98053,7499
Educational,47.63420449,-122.18445217,98004,1426
Educational,47.75842424,-122.11417004,98072,9616
Educational,47.74948995,-122.36241114,98133,5696
Educational,47.7488828,-122.36218645,98133,5696
Educational,47.66428227,-122.10623611,98052,4930
Educational,47.58782106,-122.12006331,98008,5499
Educational,47.49981619,-122.23995701,98178,3023
Educational,47.31658254,-122.12227259,98092,9285
Educational,47.32904123,-122.35665988,98023,3499
Educational,47.32183297,-122.36001991,98023,5181
Educational,47.31691065,-122.36785189,98023,2296
Educational,47.46117516,-122.34135303,98166,3006
Educational,47.74224519,-122.29773022,98155,6443
Educational,47.49252401,-122.23229558,98178,4413
Educational,47.75460995,-122.28974177,98155,5499
Educational,47.65879065,-122.3182098,98105,6920
Educational,47.6582534,-122.31825374,98105,6099
Educational,47.65024665,-122.31303801,98105,6713
Educational,47.65233705,-122.31644904,98105,6797
Educational,47.65127619,-122.31274359,98105,6714
Educational,47.65166601,-122.31280857,98105,6714
Educational,47.65518744,-122.314039,98105,6622
Educational,47.65375463,-122.3129179,98105,6619
Educational,47.65652242,-122.31272527,98195,0003
Educational,47.65572628,-122.31390529,98105,6376
Educational,47.65554105,-122.31390807,98105,6622
Educational,47.656556,-122.3140332,98105,6375
Educational,47.65650541,-122.31511689,98105,6616
Educational,47.65652305,-122.31619749,98105,6617
Educational,47.65807574,-122.31246126,98105,6247
Educational,47.66023983,-122.31579924,98105,5906
Educational,47.66030662,-122.31516786,98195,1016
Educational,47.6607338,-122.31467815,98195,1016
Educational,47.7519976,-122.13979842,98072,9099
Educational,47.66180781,-122.13859489,98052,4754
Educational,47.67357796,-122.26266429,98115,7944
Educational,47.57954613,-122.00663665,98029,7738
Educational,47.57552193,-122.13163837,98006,1760
Educational,47.57816454,-122.38454042,98116,2451
Educational,47.49245466,-122.2532769,98178,3627
Educational,47.40761179,-122.01511605,98038,7653
Educational,47.3194342,-122.26408146,98001,3898
Educational,47.31597625,-122.38823902,98023,2498
Educational,47.54579065,-122.26855137,98118,2938
Educational,47.66940413,-122.15971185,98052,4099
Educational,47.66372726,-122.27345367,98105,2899
Educational,47.58014604,-122.027652,98075,7258
Educational,47.58014679,-122.03214338,98075,7253
Educational,47.58686479,-122.15714517,98005,4209
Educational,47.57555056,-122.16381296,98006,1310
Educational,47.58208524,-122.14977733,98007,
Educational,47.58852127,-122.14559973,98007,
Educational,47.4940444,-121.7792681,98045,8201
Educational,47.50163207,-122.15234771,98059,4399
Educational,47.49635474,-122.16324791,98059,4503
Educational,47.40733041,-122.03372219,98038,8412
Educational,47.4026519,-122.164537,98042,3162
Educational,47.32680631,-122.28070524,98001,2699
Educational,47.56185854,-122.37980017,98126,2725
Educational,47.56503924,-122.38454534,98116,4282
Educational,47.56514034,-122.38509011,98116,4202
Educational,47.56955406,-121.8961107,98024,8747
Educational,47.66213827,-122.17330856,98033,8799
Educational,47.67229313,-122.1820439,98033,8109
Educational,47.66174112,-122.30146024,98105,4199
Educational,47.57714568,-122.03805662,98029,9206
Educational,47.5829312,-122.17409642,98005,4300
Educational,47.40982573,-122.18313201,98031,3900
Educational,47.40613966,-122.17189669,98031,9629
Educational,47.3235143,-122.04017838,98010,1708
Educational,47.32909433,-122.18362617,98092,3115
Educational,47.32500033,-122.17539715,98092,3199
Educational,47.31929022,-122.29883216,98003,5003
Educational,47.22895118,-122.05797708,98022,9099
Educational,47.68744773,-122.34233645,98103,4402
Educational,47.48240971,-122.14709799,98059,4947
Educational,47.3098424,-122.00497861,98010,9769
Educational,47.74914488,-122.3176544,98155,5904
Educational,47.74904633,-122.31461942,98155,5928
Educational,47.66813946,-122.06050917,98053,4799
Educational,47.66387399,-122.19159638,98033,7116
Educational,47.40962955,-122.20463792,98031,2036
Educational,47.41519192,-122.19951339,98031,2356
Educational,47.4048969,-122.32268364,98198,6310
Educational,47.31567686,-122.32766983,98003,5365
Educational,47.31971995,-122.32528229,98003,5297
Educational,47.32761639,-122.31705647,98003,4708
Educational,47.63202877,-122.3533702,98109,3110
Educational,47.63796548,-122.34896754,98109,2106
Educational,47.63293315,-122.35177235,98109,3177
Educational,47.50011395,-122.33051506,98168,1473
Educational,47.70871114,-122.29171059,98125,6806
Educational,47.7590076,-122.08032786,98077,9183
Educational,47.75985971,-122.21884841,98011,2837
Educational,47.75470035,-122.35019687,98133,5299
Educational,47.49606534,-122.34227955,98146,
Educational,47.4996995,-122.34551504,98146,2257
Educational,47.50224182,-122.35428534,98146,3564
Educational,47.3255399,-122.33852781,98023,3998
Educational,47.32016294,-122.35410982,98023,4598
Educational,47.62265739,-122.30546967,98112,5318
Educational,47.60440569,-122.19768079,98004,
Educational,47.63443042,-122.12846663,98008,2253
Educational,47.61815791,-122.33628545,98121,2951
Educational,47.49734943,-122.13886336,98059,6017
Educational,47.77079027,-122.22442157,98011,2121
Educational,47.77032832,-122.22446892,98011,2198
Educational,47.76942966,-122.35417342,98133,3838
Educational,47.68626041,-122.34244242,98103,4835
Educational,47.68971694,-122.33546878,98103,4599
Educational,47.42112816,-122.20848013,98031,4309
Educational,47.76965778,-122.19770847,98011,2499
Educational,47.76894245,-122.20487023,98011,2931
Educational,47.76890965,-122.20541246,98011,2931
Educational,47.75902098,-122.19196798,98011,1713
Educational,47.76716082,-122.32053654,98155,2249
Educational,47.67957421,-122.06371246,98053,4502
Educational,47.68126628,-122.06551947,98053,4506
Educational,47.59470083,-122.06375911,98075,9264
Educational,47.5098314,-122.31841332,98168,
Educational,47.42479747,-122.32707648,98148,2246
Educational,47.42863259,-122.45435782,98070,6105
Educational,47.42314321,-122.45686977,98070,6135
Educational,47.42160071,-122.45981045,98070,6502
Educational,47.42230101,-122.45542257,98070,6122
Educational,47.33429195,-122.31875298,98003,3735
Educational,47.34199367,-122.3222464,98003,3709
Educational,47.60835058,-122.30086726,98122,4832
Educational,47.66098837,-122.37491332,98107,4645
Educational,47.69055231,-122.29711376,98115,3499
Educational,47.76636483,-122.0510481,98077,7191
Educational,47.76804551,-122.16750496,98011,2599
Educational,47.76491432,-122.30818088,98155,4033
Educational,47.67609623,-122.16721262,98033,8007
Educational,47.6825906,-122.29487115,98115,4709
Educational,47.59967156,-122.03611894,98075,9509
Educational,47.51426735,-122.16591005,98059,3500
Educational,47.50572549,-122.18372441,98056,2763
Educational,47.4166731,-122.17395981,98031,2299
Educational,47.33128482,-122.05725935,98042,5939
Educational,47.34221203,-122.17018843,98092,
Educational,47.34008466,-122.16802071,98092,2142
Educational,47.34198295,-122.17187006,98092,3101
Educational,47.33257182,-122.30148418,98003,4225
Educational,47.65659084,-122.39021899,98199,1510
Educational,47.77174332,-122.16075446,98072,8798
Educational,47.76280988,-122.28863597,98155,2799
Educational,47.60004246,-122.03141347,98075,9509
Educational,47.58924063,-122.03385442,98075,9514
Educational,47.60115397,-122.14901358,98007,5596
Educational,47.42569672,-122.15168903,98042,3006
Educational,47.33421954,-122.28481363,98001,1581
Educational,47.74072981,-122.3503192,98133,6126
Educational,47.6406078,-122.39262193,98199,3317
Educational,47.49283825,-122.30118793,98168,2421
Educational,47.68252269,-122.26300368,98115,8159
Educational,47.59208759,-122.14114068,98007,6336
Educational,47.60049894,-122.1254294,98008,5030
Educational,47.33384658,-122.26135659,98001,2311
Educational,47.57730452,-122.40739781,98116,5810
Educational,47.76756784,-122.11632369,98072,8453
Educational,47.77180775,-122.37270963,98177,2699
Educational,47.76985515,-122.36350102,98177,2534
Educational,47.67543902,-122.11648879,98052,3942
Educational,47.67509317,-122.11955932,98052,3951
Educational,47.50294271,-122.12073837,98059,5913
Educational,47.51271429,-122.3688732,98146,3707
Educational,47.24447836,-122.11646656,98092,9315
Educational,47.75800567,-122.23642682,98028,3523
Educational,47.77619745,-122.25402076,98028,2099
Educational,47.46837851,-122.27664006,98188,2305
Educational,47.47112353,-122.28799671,98168,4319
Educational,47.48174582,-122.2118893,98057,2096
Educational,47.57628586,-122.29459184,98144,6013
Educational,47.61183884,-122.31732982,98122,4323
Educational,47.6117165,-122.31866189,98122,
Educational,47.32082267,-122.21735621,98002,3314
Cultural,47.76204693,-122.2050594,98011,3434
Cultural,47.68109517,-122.32481243,98115,5336
Cultural,47.51788894,-122.35685104,98106,2710
Cultural,47.63644333,-122.34215604,98109,2718
Cultural,47.50746221,-122.46634783,98070,3060
Cultural,47.53807757,-122.0389251,98027,2415
Cultural,47.70748374,-122.02989728,98053,6247
Cultural,47.66845396,-122.39201648,98107,4140
Cultural,47.60709143,-122.32416221,98104,2019
